"comment_time","content","created_at","douban_comment_id","douban_id","douban_user_avatar","douban_user_nickname","douban_user_url","id","rating","updated_at","votes","user_id","user_md5"
"2014-08-23 11:03:09","原来你咬我啊这个段子，是在这本电影里出现的呀。","2019-09-06 19:36:59","839010140","10514820","https://img3.doubanio.com/icon/u54755153-5.jpg","鳄鱼的眼泪","https://www.douban.com/people/54755153/","4108254","3","2019-09-06 19:36:59","2","54755153","61c3fef0c1734144b70a66a761706a0a"
"2011-05-31 02:40:45","这个好玩","2019-09-06 19:36:59","397264579","4824996","https://img3.doubanio.com/icon/u3823475-172.jpg","開膛手傑克","https://www.douban.com/people/baijieke/","4108255","5","2019-09-06 19:36:59","0","baijieke","1ab2413c7fc9c8dded02b4639a9b185b"
"2010-07-11 12:09:08","哈哈哈哈哈好带喜感的师傅~~","2019-09-06 19:36:59","269452462","4824996","https://img1.doubanio.com/icon/u2519223-59.jpg","Sashimi","https://www.douban.com/people/sashimi.young/","4108256","5","2019-09-06 19:36:59","0","sashimi.young","05305f812f7fb658be6543f5f7867e7c"
"2010-07-03 13:20:46","从小就这臭脾气","2019-09-06 19:36:59","266767555","4824996","https://img3.doubanio.com/icon/u4607278-50.jpg","李壹樂","https://www.douban.com/people/li12/","4108257","5","2019-09-06 19:36:59","0","li12","f70064710785fe85f4248a76343b8fbf"
"2011-07-01 17:28:36","小姐，你的熊掉了。","2019-09-06 19:36:59","409235560","4824996","https://img1.doubanio.com/icon/u2648439-59.jpg","鹿不鹿羊不羊","https://www.douban.com/people/lykingking/","4108258","5","2019-09-06 19:36:59","0","lykingking","1d0010c5c5690b5ed9c94b1c5bf483ac"
"2011-11-13 10:41:25","初恋。。。","2019-09-06 19:36:59","456999211","4824996","https://img3.doubanio.com/icon/u3437192-6.jpg","巨牛侠","https://www.douban.com/people/crazygogo/","4108259","4","2019-09-06 19:36:59","0","crazygogo","e7b5be1c1545909c84aa14e0c7773f73"
"2010-05-08 21:04:38","主妇很威武！","2019-09-06 19:36:59","248788917","4824996","https://img3.doubanio.com/icon/u2613861-100.jpg","閃光魔法師wing","https://www.douban.com/people/winggundam/","4108260","5","2019-09-06 19:36:59","0","winggundam","c7977c97baf4508029fa9279a0d5a7a8"
"2019-08-22 21:54:19","要不是某视频网站主动给我推荐还算高清版的这部电影，我还真不敢主动去搜，片头还三分钟警告此片为三级，未成年人士尽快离开吧啦吧啦...结果一无粗口二无情色，连打架都是小儿科级别😂可能是此系列是绝对烂片的洗脑实在太多，所以看完并不觉得很烂，起码故事讲得很完整。硬伤是拍摄成本低，除两位男主其他演员都像大街上随便拉来的群演...","2019-09-06 19:36:59","1920962894","10514820","https://img1.doubanio.com/icon/u3328341-8.jpg","Bravesoul","https://www.douban.com/people/3328341/","4108261","","2019-09-06 19:36:59","0","3328341","7f46bc75c1014aae97d1846d59ccb0e1"
"2018-09-26 10:53:08","同样是古惑仔~~肿么可以那么烂呢~~","2019-09-06 19:36:59","1477368922","10514820","https://img3.doubanio.com/icon/u181367210-5.jpg","冰晶莹","https://www.douban.com/people/181367210/","4108262","2","2019-09-06 19:36:59","0","181367210","997fe40fd5f6ff278adc89fb9e751f63"
"2015-09-21 21:21:43","打着古惑仔的名头好歹请个古惑仔来客串呀。","2019-09-06 19:36:59","960919180","10514820","https://img1.doubanio.com/icon/u82560526-7.jpg","溺死的渔王","https://www.douban.com/people/82560526/","4108263","1","2019-09-06 19:36:59","0","82560526","8eedd8be6187629b846b6d129ee655a0"
"2012-12-27 22:20:55","没看过无童年","2019-09-06 19:36:59","621743618","10514820","https://img1.doubanio.com/icon/u45951091-17.jpg","van","https://www.douban.com/people/Pluca4avan/","4108264","4","2019-09-06 19:36:59","1","Pluca4avan","0698e877c92e177d682d470b4f9bbf84"
"2017-06-03 16:26:36","怕了怕了","2019-09-06 19:36:59","1198001344","10514820","https://img3.doubanio.com/icon/u104646596-20.jpg","毛二叔","https://www.douban.com/people/104646596/","4108265","","2019-09-06 19:36:59","0","104646596","e58823802b6c708ba8dd3088daf205b6"
"2010-10-30 11:13:32","小姐，你的熊掉了.
","2019-09-06 19:36:59","309605771","4824996","https://img3.doubanio.com/icon/u14638117-35.jpg","❀九九❀","https://www.douban.com/people/mizuki-mizuki/","4108266","5","2019-09-06 19:36:59","0","mizuki-mizuki","7f1a11e321a4c243aba4a75ced02ed96"
"2010-05-08 12:24:58","小姐你的熊掉了……神啊……","2019-09-06 19:36:59","248606500","4824996","https://img3.doubanio.com/icon/u3908106-4.jpg","鱼尾巴","https://www.douban.com/people/fishtail/","4108267","5","2019-09-06 19:36:59","0","fishtail","6bc5e44fef84ceca6167a9ada2ec70e6"
"2010-06-28 16:43:44","那个师傅的初恋太可爱了
还有小爱德和阿尔方司","2019-09-06 19:36:59","265211296","4824996","https://img3.doubanio.com/icon/u3231508-34.jpg","疾走","https://www.douban.com/people/memoryofsummer/","4108268","4","2019-09-06 19:36:59","0","memoryofsummer","1594430dbf95b0e4df18f1c703222ee7"
"2012-08-18 00:59:45","几个sp中最好看的","2019-09-06 19:36:59","569512117","4824996","https://img1.doubanio.com/icon/u1809547-18.jpg","小波福娃","https://www.douban.com/people/duanmuyi/","4108269","5","2019-09-06 19:36:59","0","duanmuyi","f075873af737b8d33d1617be2048b6af"
"2010-05-08 12:54:55","小姐,你的熊掉了","2019-09-06 19:36:59","248597522","4824996","https://img3.doubanio.com/icon/u2281466-100.jpg","吴硬熊","https://www.douban.com/people/onlyveo/","4108270","5","2019-09-06 19:36:59","0","onlyveo","8d2f73e72ce0e24841afe439be5d40e8"
"2010-07-01 23:32:47","主妇桑。汝辈还是内么具有喜感TAT","2019-09-06 19:36:59","266340882","4824996","https://img3.doubanio.com/icon/u2945711-3.jpg","清蒸鱼ˉ﹃ˉ","https://www.douban.com/people/kiska/","4108271","5","2019-09-06 19:36:59","1","kiska","6a8ffdc137b84bc589ae7117088e7389"
"2014-12-30 10:15:43","你知道我大哥是谁吗? 我大哥是陈浩南","2019-09-06 19:36:59","876996399","10514820","https://img1.doubanio.com/icon/u85238955-9.jpg","Z维","https://www.douban.com/people/85238955/","4108272","4","2019-09-06 19:36:59","0","85238955","4fba499609011066e51d69137c99a54a"
"2014-07-21 19:54:38","小时候的陈浩南，山鸡，包皮，大飞，乌鸦，坤哥。","2019-09-06 19:36:59","827905315","10514820","https://img3.doubanio.com/icon/u81817554-23.jpg","markeloff","https://www.douban.com/people/NICE-MOXI/","4108273","3","2019-09-06 19:36:59","0","NICE-MOXI","796130da487ee02320f820d5ffc1be89"
"2017-02-25 02:13:23","喜欢老港剧中的美女和帅哥","2019-09-06 19:36:59","1157018123","10514820","https://img1.doubanio.com/icon/user_normal.jpg","圆心","https://www.douban.com/people/132508822/","4108274","3","2019-09-06 19:36:59","0","132508822","b6a1d2c38c19ffc70ab5abe474a44c5c"
"2019-02-27 23:53:34","以前超级喜欢跟弟弟一起看😂😂","2019-09-06 19:36:59","1696382651","10514820","https://img3.doubanio.com/icon/u189845082-2.jpg","Z❤9979","https://www.douban.com/people/189845082/","4108275","3","2019-09-06 19:36:59","0","189845082","c207e44fcc36dfbb8f29330e3244801d"
"2013-08-30 10:53:40","~~~","2019-09-06 19:36:59","721183432","10514820","https://img3.doubanio.com/icon/u76344658-3.jpg","木凫纱","https://www.douban.com/people/musa1991/","4108276","3","2019-09-06 19:36:59","0","musa1991","c37de57379adf5916291472098d06745"
"2018-06-01 16:13:36","1","2019-09-06 19:36:59","1382683471","10514820","https://img3.doubanio.com/icon/u178367888-4.jpg","青楼姑娘","https://www.douban.com/people/178367888/","4108277","1","2019-09-06 19:36:59","0","178367888","98486dfa03e49d614469355ab8335e8e"
"2013-05-28 18:28:30","还可以","2019-09-06 19:36:59","685933896","10514820","https://img1.doubanio.com/icon/user_normal.jpg","摩登","https://www.douban.com/people/73113962/","4108278","5","2019-09-06 19:36:59","0","73113962","43b865c577221a1988f83ff152f8f637"
"2012-10-24 22:14:59","漫画中一笔带过的部分稍微衍生的作品。","2019-09-06 19:36:59","595196718","4824996","https://img3.doubanio.com/icon/u3006286-71.jpg","多久","https://www.douban.com/people/wunya/","4108279","4","2019-09-06 19:36:59","0","wunya","6133c2837a83ef76268c62cab751d5f9"
"2011-11-14 12:00:50","为最后的小故事多给一颗星。","2019-09-06 19:36:59","457438261","4824996","https://img3.doubanio.com/icon/u2678402-32.jpg","金轮际息烙","https://www.douban.com/people/misink/","4108280","5","2019-09-06 19:36:59","0","misink","d6cbe2c85109ac09b62a4d7a0407e327"
"2014-01-26 21:34:43","小姐！你的熊掉了！","2019-09-06 19:36:59","770563625","4824996","https://img1.doubanio.com/icon/u47877808-98.jpg","_(:з」∠)_","https://www.douban.com/people/47877808/","4108281","5","2019-09-06 19:36:59","0","47877808","890118abdd429b96d4f5c3e4c92cf1f1"
"2013-09-26 04:52:05","丧心病狂","2019-09-06 19:36:59","728629820","4824996","https://img3.doubanio.com/icon/u42829720-12.jpg","il","https://www.douban.com/people/42829720/","4108282","5","2019-09-06 19:36:59","0","42829720","18809eb4f1bd8467bfa19f85ca5ec1eb"
"2011-12-06 15:26:15","= =fa打瓶子小人的时候 师父怎么没上。。。","2019-09-06 19:36:59","466055817","4824996","https://img1.doubanio.com/icon/u2696942-7.jpg","Slipped","https://www.douban.com/people/slippedgrey/","4108283","5","2019-09-06 19:36:59","0","slippedgrey","a8ce33d052e4ca557957bcf13ed3a5be"
"2013-01-04 12:04:22","补mark","2019-09-06 19:37:00","625249912","3212362","https://img1.doubanio.com/icon/user_normal.jpg","[已注销]","https://www.douban.com/people/shane63/","4108284","4","2019-09-06 19:37:00","0","shane63","68e3f25e7076ddcbc033020c4f2e427f"
"2013-08-10 21:46:15","这电影竟然是troma的。。","2019-09-06 19:37:00","713865430","3212362","https://img3.doubanio.com/icon/u48687824-52.jpg","LeungChanXXX","https://www.douban.com/people/48687824/","4108285","1","2019-09-06 19:37:00","0","48687824","ad5038f222b39c9178277febd896619f"
"2012-06-26 18:38:33","一个个丑得像鞋底子似的还拍你妈逼啊","2019-09-06 19:37:00","548889332","3212362","https://img3.doubanio.com/icon/u2029731-84.jpg","辽东胖尊者","https://www.douban.com/people/its90/","4108286","1","2019-09-06 19:37:00","0","its90","16033ea036dc3748b076c72c3ff4d020"
"2014-06-10 20:12:17","没劲啊~没劲！现在（2017年）回过头来 竟然发现 花千骨里的徐海乔！","2019-09-06 19:37:00","815097418","20433357","https://img3.doubanio.com/icon/u3565242-10.jpg","晋Eyre","https://www.douban.com/people/eyrehuang/","4108287","2","2019-09-06 19:37:00","0","eyrehuang","d82f3204b2c4de5ec1e3d8726f569e3c"
"2013-02-04 18:36:32","——这么说，你一定要等她了？
——嗯
——有多坚定？
——像你对我那样。","2019-09-06 19:37:00","639162395","20433357","https://img3.doubanio.com/icon/u49083693-15.jpg","大园子","https://www.douban.com/people/kingmonkey/","4108288","3","2019-09-06 19:37:00","6","kingmonkey","daca7151851336a87b50335d754ede0a"
"2012-12-28 16:03:29","男女猪脚演技还可以再假一点，虽然我很萌这种剧情的电影，但是实在了。拍摄效果倒还可以。","2019-09-06 19:37:00","622031524","20433357","https://img1.doubanio.com/icon/u1327849-88.jpg","［你 被 惊 吓 了 么］","https://www.douban.com/people/angledison/","4108289","3","2019-09-06 19:37:00","3","angledison","15ab8109860b1c178fdafbe76523c60a"
"2016-01-04 16:49:05","第一个镜头居然以为小男主是女孩，，，真够温柔清秀的。。。。","2019-09-06 19:37:00","995675314","20433357","https://img3.doubanio.com/icon/u4274989-5.jpg","青苹果","https://www.douban.com/people/4274989/","4108290","3","2019-09-06 19:37:00","4","4274989","d145a9169b34d1b5e0bf4ae1ec2e2c96"
"2013-06-28 08:09:02","这是实习生的作品吗？忒难看了...","2019-09-06 19:37:00","697913872","20433357","https://img3.doubanio.com/icon/u1063010-15.jpg","siji小猪头moli","https://www.douban.com/people/sijimoli/","4108291","1","2019-09-06 19:37:00","1","sijimoli","b4cb100d328843a18df2d9249c460d55"
"2013-07-06 10:57:10","看完蛋碎了。","2019-09-06 19:37:00","700980263","20433357","https://img3.doubanio.com/icon/u49969737-32.jpg","高音A","https://www.douban.com/people/jump-with-me/","4108292","1","2019-09-06 19:37:00","0","jump-with-me","bd655aec855e56d4c21d928cf9151cde"
"2013-02-21 17:07:25","略萌这种小清新的电影  但就电影层面而言 有些差了 台词更受不了..","2019-09-06 19:37:00","646347165","20433357","https://img3.doubanio.com/icon/u42831022-2.jpg","You jump","https://www.douban.com/people/easonsuu/","4108293","2","2019-09-06 19:37:00","1","easonsuu","0f80938852fa05f7b3cd57e1c3b176e1"
"2013-03-31 18:09:21","同爷异奶的终极狗血剧情原来还真有啊。","2019-09-06 19:37:00","661203255","20433357","https://img3.doubanio.com/icon/u40877302-11.jpg","Zenfer","https://www.douban.com/people/zenfer/","4108294","2","2019-09-06 19:37:00","0","zenfer","68412b7e2dbbd98d567f0694da8962d7"
"2013-05-02 08:26:20","20130501，那生疼的大巴归途，那打发时间的电影。再无聊的电影都会有归处，因为你别无选择。ps：感觉像话剧的电影，可惜太硬梆梆了。","2019-09-06 19:37:00","674985299","20433357","https://img3.doubanio.com/icon/u3436691-24.jpg","guihua","https://www.douban.com/people/guihua621/","4108295","2","2019-09-06 19:37:00","0","guihua621","757f2647deec708fe714967dbdbc8bce"
"2014-06-08 11:28:26","同样看五分钟就弃了","2019-09-06 19:37:00","814265927","20433357","https://img3.doubanio.com/icon/u50958387-15.jpg","颤抖的果冻","https://www.douban.com/people/50958387/","4108296","1","2019-09-06 19:37:00","0","50958387","8f57b458e35070fcf1b51d7ace4104f7"
"2016-06-20 08:24:23","好文艺，除了女主都很美。特别是我乔。","2019-09-06 19:37:00","1053627275","20433357","https://img3.doubanio.com/icon/u69002858-5.jpg","shalimar","https://www.douban.com/people/nhsharon/","4108297","4","2019-09-06 19:37:00","2","nhsharon","302688c84ca53b9a2d99abe7967b82d7"
"2013-01-07 05:44:17","我还是觉得叫许垚比较有气质，前半段怎么讲话像朗诵呢，我还是喜欢他笑的样子，一如往昔","2019-09-06 19:37:00","626473751","20433357","https://img3.doubanio.com/icon/u31294926-4.jpg","神抽八号","https://www.douban.com/people/31294926/","4108298","2","2019-09-06 19:37:00","2","31294926","72e2abb706c98d6528806269393863f6"
"2013-01-12 20:20:04","不错呀，喜欢那个台湾女孩","2019-09-06 19:37:00","628869166","20433357","https://img3.doubanio.com/icon/u59404075-2.jpg","stars","https://www.douban.com/people/59404075/","4108299","4","2019-09-06 19:37:00","0","59404075","11fd1283f6bcf29207a1e1969bee863e"
"2016-01-04 10:59:55","刘姝含","2019-09-06 19:37:00","995524257","20433357","https://img3.doubanio.com/icon/u41737273-11.jpg","Glund","https://www.douban.com/people/United/","4108300","3","2019-09-06 19:37:00","0","United","53d3d577099f63bcfdc4700fd062cb36"
"2014-10-23 23:32:19","跟同题材的电影比，差的太远。我看的过程中完全入不了戏。剧情对于老人经历的处理比较容易接受。四星中一星给柳红，一星给中国的古典诗词，一星给岁月变迁中始终不变的爱情，一星给我们河南，第一次看到以新郑为背景的电影故事。此种题材，还是偏爱《追爱》。。。就是因为背景是新郑，才会看的。。。","2019-09-06 19:37:00","856639359","20433357","https://img3.doubanio.com/icon/u66838813-4.jpg","蓝清凌","https://www.douban.com/people/shuchang521/","4108301","4","2019-09-06 19:37:00","0","shuchang521","21a11752558fa7b126e58a2780c08e65"
"2016-01-04 00:08:45","劇本莫名喜感 棄之","2019-09-06 19:37:00","995407463","20433357","https://img3.doubanio.com/icon/u47259579-1.jpg","Leowen","https://www.douban.com/people/wanpunleo/","4108302","2","2019-09-06 19:37:00","0","wanpunleo","4533c93204dbf2610e4aadb3cfc3d380"
"2017-05-31 18:52:22","两星给露白。此时的徐海乔，演技应该还有些青涩。小清新电影拍得如此平淡，剧情毫无惊喜，女主人设很不讨好，很作，很无理取闹。","2019-09-06 19:37:00","1196876324","20433357","https://img3.doubanio.com/icon/u40927036-15.jpg","九欢","https://www.douban.com/people/foon/","4108303","2","2019-09-06 19:37:00","1","foon","857066f42376e0300e3c12ae063884d3"
"2016-01-04 00:09:53","只看前五分钟……一个占小便宜还装傻扮受害者的女孩儿真的可以当纯爱女主角么，导演你脑子没坏吧","2019-09-06 19:37:00","995408021","20433357","https://img3.doubanio.com/icon/u2856474-14.jpg","两宫和也","https://www.douban.com/people/2856474/","4108304","1","2019-09-06 19:37:00","1","2856474","7a74ffa52f8dd58a44583e1fc48ff2e6"
"2014-07-14 18:26:29","看到14分钟就猜中了之后80%的剧情，导演没文化、装文艺，编剧老套、脑残，剧情弱智、狗血，男女猪脚做作、浮夸，又一部烂片。PS：爱吐槽的小盆友注意，本片槽点非常充实。","2019-09-06 19:37:00","825798375","20433357","https://img3.doubanio.com/icon/u9691359-2.jpg","旋律","https://www.douban.com/people/kentaroo/","4108305","1","2019-09-06 19:37:00","0","kentaroo","e1de4339962619194c12ec86b9394f62"
"2017-03-12 13:14:07","剧情还行  但整个电影看下来还是一般","2019-09-06 19:37:00","1163709263","20433357","https://img3.doubanio.com/icon/u155603461-4.jpg","小慢","https://www.douban.com/people/155603461/","4108306","3","2019-09-06 19:37:00","0","155603461","696743e481fa400197622615977294de"
"2015-10-05 20:24:54","类似电锯惊魂","2019-09-06 19:37:01","965058293","6785977","https://img3.doubanio.com/icon/u92081945-6.jpg","撕心","https://www.douban.com/people/92081945/","4108307","3","2019-09-06 19:37:01","0","92081945","71638235f0f857abcae1a0e664e65c54"
"2017-11-23 15:02:18","不错d","2019-09-06 19:37:01","1275351820","6785977","https://img1.doubanio.com/icon/u166189312-29.jpg","冰","https://www.douban.com/people/166189312/","4108308","4","2019-09-06 19:37:01","0","166189312","37d7ccce75a0f786fd94b7bf10113805"
"2017-05-04 15:19:15","差不多","2019-09-06 19:37:01","1185470331","6785977","https://img3.doubanio.com/icon/u159509204-6.jpg","ESKORIA FILMS","https://www.douban.com/people/159509204/","4108309","2","2019-09-06 19:37:01","0","159509204","4799f6881ef931dc6fb3ab49d0089294"
"2018-12-15 21:17:23","还行已收录。","2019-09-06 19:37:01","1573131275","6785977","https://img3.doubanio.com/icon/u180915242-3.jpg","👺野兽司令👹","https://www.douban.com/people/180915242/","4108310","3","2019-09-06 19:37:01","0","180915242","8b9670d7fc6a245bf8265a99f1603c22"
"2015-10-03 18:04:20","海报确实很牛B。。","2019-09-06 19:37:01","964324936","6785977","https://img3.doubanio.com/icon/u132843413-2.jpg","文龙（不玩了）","https://www.douban.com/people/132843413/","4108311","1","2019-09-06 19:37:01","0","132843413","cc1b9cc6943c82af7dc2abbe215f842f"
"2013-03-11 09:05:24","不死之身，牛，我就是好奇炸碎成拼都拼不起来的，他还怎么活？好吧，其实妖舟回答过这个问题，他的猎人同人里那位，就是按分子形式重建躯体的···········","2019-09-06 19:37:01","653200299","6785977","https://img3.doubanio.com/icon/u47810404-5.jpg","十二","https://www.douban.com/people/47810404/","4108312","1","2019-09-06 19:37:01","0","47810404","07cc704d9195fa04e7158357dabc0aea"
"2015-09-30 05:09:13","已有","2019-09-06 19:37:01","963240994","6785977","https://img1.doubanio.com/icon/u134932603-28.jpg","小涵我是","https://www.douban.com/people/134932603/","4108313","1","2019-09-06 19:37:01","0","134932603","deba74f84804f745ee7ba1d28025aba5"
"2010-10-17 16:02:13","师父的故事，另一个炼金术师的传奇。","2019-09-06 19:37:02","305106064","4824996","https://img1.doubanio.com/icon/u2218566-29.jpg","蘑菇君Amruta","https://www.douban.com/people/amruta/","4108314","5","2019-09-06 19:37:02","0","amruta","d1ba82fe44f344cb231218581e25b221"
"2012-02-20 04:40:26","很搞笑啊！","2019-09-06 19:37:02","498202139","4824996","https://img3.doubanio.com/icon/u3503814-4.jpg","易璟笙","https://www.douban.com/people/yijingsheng/","4108315","5","2019-09-06 19:37:02","1","yijingsheng","fbf21b0e57293bc221ebda0e2652c9a0"
"2012-06-05 10:40:15","小姐 你的熊~是你的熊~","2019-09-06 19:37:02","540496609","4824996","https://img3.doubanio.com/icon/u24370443-5.jpg","已注销","https://www.douban.com/people/ILLS89/","4108316","5","2019-09-06 19:37:02","0","ILLS89","100bbee5de2345519452b3348745733e"
"2012-07-22 22:22:39","师父本身就是一个牛逼的存在好么，各方面。。","2019-09-06 19:37:02","559405942","4824996","https://img3.doubanio.com/icon/u4165525-34.jpg","黒羽蛍","https://www.douban.com/people/kurobahotaru/","4108317","5","2019-09-06 19:37:02","0","kurobahotaru","ced9300a7172ac79e3dce7d52c9c3e57"
"2014-09-22 22:10:02","第一篇还是大河剧画风，第二篇忽然就变成了少女漫。和师匠比起来，爱德真是弱啊！","2019-09-06 19:37:02","847881707","4824996","https://img1.doubanio.com/icon/u1552466-189.jpg","沉歌","https://www.douban.com/people/beiliya/","4108318","5","2019-09-06 19:37:02","0","beiliya","ec0f8d2a7679baea47e3555e62335957"
"2010-05-14 12:59:10"," 小姐，你的熊掉了","2019-09-06 19:37:02","250608293","4824996","https://img3.doubanio.com/icon/u2840950-70.jpg","不要太over","https://www.douban.com/people/tooover/","4108319","4","2019-09-06 19:37:02","0","tooover","2bad4ef429929474a7203c11dc917f61"
"2011-02-21 13:36:10","亮点全在最后啊！","2019-09-06 19:37:02","356844487","4824996","https://img3.doubanio.com/icon/u46465826-224.jpg","九十岁的少女","https://www.douban.com/people/fio3/","4108320","5","2019-09-06 19:37:02","1","fio3","98ba76ef02d3cf52f3890f16d16e0214"
"2011-01-18 22:15:14","小姐，你的熊掉了","2019-09-06 19:37:02","342030792","4824996","https://img3.doubanio.com/icon/u32891070-10.jpg","klam","https://www.douban.com/people/Atiyah/","4108321","5","2019-09-06 19:37:02","0","Atiyah","f339250775085ab8200651fbc973a836"
"2015-05-08 00:53:07","（9/10）彻底坏掉的一集，片尾还有更坏掉的彩蛋…………片头的字幕明显是恶搞70年代的老电影………………","2019-09-06 19:37:02","920013035","4824996","https://img1.doubanio.com/icon/u1895572-128.jpg","★☆☆☆☆","https://www.douban.com/people/CammyWhite/","4108322","4","2019-09-06 19:37:02","0","CammyWhite","da1cacb8c3c294177f27214328750357"
